Transaction_ID;Fecha_Venta;Cliente_Nombre;Ciudad_Origen;Categoria_Producto;Unidades_Vendidas;Precio_Unitario_USD;Descuento_Aplicado
TXN-10330;2025/02/15;Edu Corp;Cali;Software;60;530.75;0.3
TXN-10331;2024/11/27;Edu Corp;Cali;Electrónica;54;325.97;0.03
TXN-10332;18-03-2024;Eko Group;Barranqilla;Servicios;85;1233,7;0.11
TXN-10333;2026/06/22;Acme SAS;Bogotá;Electrónica;36;631.57;0.08
TXN-10334;2024/03/10;Global Trade;Cali;Oficina;51;1294.38;0.05
TXN-10335;2024/09/07;Acme SAS;Bucaramanga;Mobiliario;31;26.95;0.24
TXN-10336;2025/05/30;Edu Corp;Medellín;Mobiliario;17;373.37;0.01
TXN-10337;2025/06/07;Bio Health;Medellín;Electrónica;8;10.09;0.1
TXN-10338;2026/12/07;Bio Health;Barranquilla;Software;3;1215.16;0.04
TXN-10339;2024/04/14;Edu Corp;Medellín;Electrónica;83;181.71;0.24
tx_ 10340;14-04-2024;Eco Group; Bogo-ta;Software;27;1321.05;0.27
TXN-10341;2026/08/18;Eco Group;Bucaramanga;Electrónica;14;480.16;0.12
TXN-10342;2025/12/14;Global Trade;Medellín;Electrónica;87;925.29;0.27
TXN-10343;2026/07/16;Eco Group;Barranquilla;Software;51;1245.99;0.06
TXN-10344;25-03-2024;Eko Group;BGA; Servicios ;51;482,49;0.21
TXN-10345;2026/12/23;Bio Health;Bucaramanga;Software;2;302.39;0.25
TXN-10346;2026/11/06;Bio Health;Bogotá;Mobiliario;63;926.27;0.05
tx_ 10347;09-05-2025;Acme SAS;Medellín;Mobiliario;65;268.17;0.22
TXN-10348;2026/09/25;Acme SAS;Barranquilla;Electrónica;24;948.81;0.01
TXN-10349;2026/01/10;Bio Health;Bogotá;Software;52;511.49;0.07
TXN-10350;2025/01/10;Edu Corp;Medellín;Mobiliario;7;255.28;0.27
TXN-10351;2024/03/16;Global Trade;Medellín;Software;65;879.29;0.29
TXN-10352;2024/11/03;Eco Group;Cali;Electrónica;97;1048.33;0.12
TXN-10353;2024/03/26;Global Trade;Cali;Oficina;14;316.13;0.28
TXN-10354;2025/02/04;Global Trade;Medellín;Electrónica;78;1273.42;0.29
TXN-10355;2026/01/27;Acme SAS;Barranquilla;Mobiliario;19;955.13;0.23
TXN-10356;2025/06/02;Eco Group;Barranquilla;Oficina;4;637.43;0.06
TXN-10357;2025/07/02;Edu Corp;Barranquilla;Software;64;871.53;0.24
TXN-10358;2025/10/30;Acme SAS;Medellín;Electrónica;74;1277.77;0.22
TXN-10359;2024/11/04;Edu Corp;Barranquilla;Oficina;5;480.86;0.28
TXN-10360;2024/03/20;tech corp;Barranquilla;Servicios;19;1367.73;0.02
TXN-10361;2025/12/09;Bio Health;Bucaramanga;Electrónica;78;86.27;0.25
TXN-10362;2026/03/24;Edu Corp;Bucaramanga;Oficina;59;186.2;0.12
TXN-10363;2024/09/06;Tech Corp;Bucaramanga;Servicios;33;741.08;0.25
TXN-10364;2025/11/10;Neo Systems;Bogotá;Mobiliario;82;634.54;0.17
TXN-10365;27-12-2026;tech corp;bogota;Mobiliario;94;1422.06;0.17
TXN-10366;2026/01/09;Eco Group;Bogotá;Mobiliario;70;1453.64;0.07
TXN-10367;2026/05/07;Neo Systems;Bogotá;Electrónica;27;1421.11;0.25
TXN-10368;2026/12/19;Bio Health;Cali;Mobiliario;83;1335.75;0.17
TXN-10369;2024/08/26;Bio Health;Medellín;Mobiliario;66;629.97;0.21
TXN-10370;2026/07/05;Eko Group;Medellín;Mobiliario;43;447,33;0.22
TXN-10371;2026/06/13;Acme SAS;cali;Oficina;2;393.12;0.17
TXN-10372;2024/06/11;Tech Corp;Cali;Software;46;743.54;0.03
TXN-10373;2026/09/09;Global Trade;Cali;Mobiliario;31;585.89;0.25
TXN-10374;2025/12/10;Bio Health;Bogotá;Software;76;1107.4;0.03
TXN-10375;2026/09/06;Global Trade;Bogotá;Mobiliario;37;205.5;0.03
TXN-10376;2024/12/27;Edu Corp;Cali;Software;33;1268.61;0.24
TXN-10377;2025/07/17;Bio Health;Cali;Software;6;1293.75;0.0
TXN-10378;2025/03/07;Edu Corp;Medellín;Servicios;49;246.81;0.07
TXN-10379;2024/12/20;N3o Systems;cali;electronica;54;95.66;0.11
TXN-10380;2024/08/11;N3o Systems;Bogotá;Oficina;66;961.11;0.03
TXN-10381;2025/05/12;Neo Systems;Bogotá;Electrónica;80;1454.89;0.21
TXN-10382;2024/11/18;Bio Health;Cali;Oficina;81;494.74;0.18
TXN-10383;2024/02/28;Neo Systems;Bogotá;Servicios;20;278.45;0.09
TXN-10384;2024/09/02;Acme SAS;Medellín;Servicios;31;1287.18;0.14
TXN-10385;2026/03/25;Bio Health;Medellín;Mobiliario;7;696.17;0.14
TXN-10386;2025/07/21;Global Trade;Bogotá;Electrónica;93;1365.44;0.29
TXN-10387;2025/02/21;Edu Corp;Cali;Servicios;47;724.19;0.02
TXN-10388;2026/02/24;Acme SAS;Bucaramanga;Oficina;97;504.18;0.19
TXN-10389;2024/02/17;Neo Systems;Cali;Oficina;89;54.91;0.07
TXN-10390;2024/10/18;Bio Health;Cali;Mobiliario;21;89.63;0.27
TXN-10391;2026/01/07;Bio-Health;Bogotá;Sftware;15;1366,44;0.01
TXN-10392;2026/06/18;Neo Systems;Barranquilla;Electrónica;91;704.8;0.28
TXN-10393;2024/07/10;Neo Systems;Barranquilla;Servicios;100;239.82;0.2
TXN-10394;2025/04/03;Eco Group;Bucaramanga;Software;46;1413.18;0.28
TXN-10395;2024/09/08;Tech Corp;Medellín;Electrónica;13;1468.52;0.06
TXN-10396;2025/05/03;Neo Systems;Bucaramanga;Electrónica;7;647.82;0.03
TXN-10397;2025/05/13;Neo Systems;Bogotá;Mobiliario;62;443.79;0.08
TXN-10398;2025/03/08;Neo Systems;Medellín;Oficina;84;1077.11;0.24
TXN-10399;2024/02/03;Edu Corp;Barranquilla;Electrónica;72;568.1;0.18
TXN-10400;06-11-2024;tech corp;Cali;Oficin ;-29;1180.58;0.16
TXN-10401;2025/05/13;Eko Group;medeLLin;Oficin ;46;1410,78;0.3
TXN-10402;2024/03/11;Tech Corp;Bogotá;Software;30;35.01;0.06
TXN-10403;2024/02/10;Edu Corp;Medellín;Mobiliario;62;676.12;0.17
TXN-10404;10-09-2026;Bio Health;BGA; Servicios ;92;1438.86;0.29
TXN-10405;2024/05/16;Edu Corp;Cali;Servicios;85;657.81;0.22
TXN-10406;2026/01/20;Eco Group;Barranquilla;Electrónica;65;174.1;0.08
TXN-10407;2025/06/08;Edu Corp;Barranquilla;Mobiliario;55;1161.07;0.04
TXN-10408;2024/07/19;Eco Group;Bucaramanga;Servicios;49;1318.33;0.28
TXN-10409;2026/06/04;Tech Corp;Cali;Oficina;68;144.92;0.0
TXN-10410;18-11-2025;N3o Systems;Bogotá;Mobilia;61;1498.56;N/A
TXN-10411;2026/08/26;Tech Corp;Bucaramanga;Servicios;82;61.55;0.22
TXN-10412;2026/12/26;Global Trade;Bucaramanga;Mobiliario;61;992.19;0.02
TXN-10413;2026/03/23;Eco Group;Barranquilla;Oficina;67;1494.46;0.15
TXN-10414;2025/12/12;Neo Systems;Bogotá;Mobiliario;81;977.91;0.06
TXN-10415;2025/09/09;Neo Systems;Medellín;Servicios;88;820.6;0.27
TXN-10416;31-07-2024;N3o Systems;Medellín;Sftware;70;810.32;N/A
TXN-10417;2024/07/09;Bio Health;Barranquilla;Mobiliario;28;638.51;0.3
TXN-10418;2024/11/12;Tech Corp;Bogotá;Oficina;57;386.3;0.25
tx_ 10419;06-02-2024;Acme sas ;Medellin;Electrónica;79;791,26;0.04
TXN-10420;2026/07/15;Edu Corp;Bogotá;Mobiliario;28;682.64;0.01
TXN-10421;2026/08/09;Edu Corp;Medellín;Software;78;37.8;0.03
TXN-10422;;Tech Corp;BGA;Software;75;507.37;0.01
TXN-10423;2026/06/24;Eco Group;Cali;Mobiliario;28;33.92;0.28
TXN-10424;2025/04/04;Acme SAS;Bucaramanga;Mobiliario;98;1074.3;0.04
TXN-10425;2026/11/12;Tech Corp;Cali;Electrónica;12;1187.29;0.0
TXN-10426;2026/10/31;Tech Corp;Medellín;Mobiliario;12;1127.94;0.2
TXN-10427;26-01-2026;Eco Group;Bogota ;Electrónica;61;1448.07;0.26
TXN-10428;2026/11/22;Bio Health;Medellín;Servicios;50;1374.65;0.0
TXN-10429;2025/01/22;Global Trade;Bucaramanga;Servicios;52;970.27;0.05
TXN-10430;2024/03/20;Eco Group;Cali;Servicios;74;841.58;0.14
TXN-10431;2024/05/27;Eco Group;Bucaramanga;Servicios;70;703.52;0.04
TXN-10432;2026/08/31;Tech Corp; Bogo-ta;electronica;5;36,03;0.3
TXN-10433;2025/09/04;Global Trade;Barranquilla;Electrónica;12;291.67;0.19
TXN-10434;2026/04/04;Tech Corp;Bogotá;Electrónica;80;1374.41;0.16
TXN-10435;2025/12/05;Neo Systems;Cali;Mobiliario;70;212.24;0.09
TXN-10436;2024/06/16;Acme SAS;Cali;Software;62;865.78;0.29
TXN-10437;2025/10/06;Edu Corp;Cali;Servicios;79;1423.94;0.17
TXN-10438;2025/11/27;Tech Corp;Barranquilla;Servicios;93;1092.97;0.18
TXN-10439;2026/10/20;Bio Health;Bucaramanga;Software;70;235.88;0.1
TXN-10440;2025/10/29;Edu Corp;Medellín;Electrónica;28;623.18;0.0
TXN-10441;2025/07/25;Edu Corp;Medellín;Mobiliario;65;540.42;0.06
TXN-10442;2024/12/24;Bio Health;Barranquilla;Servicios;70;157.04;0.03
TXN-10443;2025/08/01;Neo Systems;Medellín;Mobiliario;37;1275.82;0.13
TXN-10444;2025/01/10;Edu Corp;Medellín;Electrónica;74;863.43;0.12
TXN-10445;2026/06/16;Eco Group;Bucaramanga;Software;6;168.29;0.01
TXN-10446;2026/07/24;Eco Group;Medellín;Electrónica;52;743.88;0.1
TXN-10447;2024/11/19;Global Trade;Bogotá;Electrónica;65;139.35;0.17
TXN-10448;2026/06/27;Global Trade;Bogotá;Software;82;187.43;0.16
TXN-10449;22-02-2026;Bio-Health;cali;Software;6;1105.03;0.12
TXN-10450;2024/11/15;Edu Corp;Bucaramanga;Mobiliario;98;1265.88;0.05
TXN-10451;2025/10/18;Eco Group;Bogotá;Electrónica;52;433.25;0.24
TXN-10452;2025/12/17;Bio Health;Bucaramanga;Oficina;17;642.26;0.23
TXN-10453;2024/04/24;Acme SAS;Bucaramanga;Oficina;58;837.31;0.15
TXN-10454;2025/08/21;Bio Health;Bucaramanga;Oficina;14;916.87;0.24
tx_ 10455;25-11-2024;tech corp;bogota;Electrónica;12;800.24;0.23
TXN-10456;2024/02/16;Tech Corp;Medellín;Oficina;20;186.05;0.19
TXN-10457;2025/07/17;Tech Corp;Bucaramanga;Oficina;38;315.21;0.23
tx_ 10458;2025/09/21;Acme SAS;Cali;Mobilia;28;1273.35;0.07
TXN-10459;2024/01/06;Bio Health;cali;Sftware;7;1209.11;N/A
tx_ 10460;2025/09/29;Global Trade; Bogo-ta;Sftware;14;1208.66;0.21
TXN-10461;;Neo Systems;medeLLin;Mobiliario;96;1321.63;0.29
TXN-10462;2024/03/17;Neo Systems;Medellín;Servicios;87;401.46;0.06
TXN-10463;2026/12/04;Eco Group;Medellín;Electrónica;65;1179.48;0.13
TXN-10464;2026/05/08;Bio Health;Bucaramanga;Servicios;32;643.07;0.06
TXN-10465;2025/10/17;Edu Corp;Bucaramanga;Oficina;9;187.38;0.29
TXN-10466;2026/05/30;Global Trade;Cali;Mobiliario;38;72.65;0.11
TXN-10467;2026/10/24;Bio Health;Bogotá;Electrónica;16;1223.75;0.18
TXN-10468;2026/04/19;Tech Corp;Medellín;Oficina;3;680.53;0.29
TXN-10469;2024/11/24;Acme SAS;Bogotá;Oficina;73;1198.85;0.27
TXN-10470;2024/06/08;Bio Health;Cali;Servicios;96;1079.23;0.0
TXN-10471;2026/05/20;Acme SAS;Barranquilla;Servicios;56;897.04;0.21
TXN-10472;2025/10/14;Bio Health;Barranquilla;Software;2;813.35;0.3
TXN-10473;2026/11/29;Eco Group;Medellín;Servicios;27;149.2;0.02
TXN-10474;2025/01/24;Tech Corp;Bucaramanga;Oficina;2;154.41;0.18
TXN-10475;2026/03/15;Tech Corp;Barranquilla;Servicios;19;601.28;0.16
TXN-10476;2026/09/29;Bio Health;Cali;Electrónica;81;618.31;0.06
TXN-10477;2025/02/06;Tech Corp;Bucaramanga;Oficina;36;1260.22;0.1
TXN-10478;2025/07/10;Edu Corp;Cali;Software;49;511.07;0.02
TXN-10479;2024/04/30;Eco Group;Bucaramanga;Oficina;89;1147.06;0.24
TXN-10480;2024/11/20;Acme SAS;Cali;Mobiliario;7;432.63;0.13
TXN-10481;2026/08/28;Neo Systems;Medellín;Electrónica;40;1209.66;0.06
TXN-10482;2026/01/12;Neo Systems;Medellín;Oficina;60;312.94;0.18
TXN-10483;2026/09/10;Neo Systems;Cali;Mobiliario;7;670.33;0.19
TXN-10484;2025/05/15;Edu Corp;Medellín;Mobiliario;25;960.04;0.16
TXN-10485;2024/10/06;Eco Group;Cali;Electrónica;94;113.12;0.2
TXN-10486;2024/02/27;Global Trade;Barranquilla;Oficina;1;1466.42;0.13
TXN-10487;2024/09/05;Tech Corp;Cali;Software;20;1457.47;0.04
TXN-10488;2025/01/24;Acme sas ;medeLLin;Electrónica;80;1207.46;0.04
TXN-10489;2026/05/21;Neo Systems;Cali;Oficina;19;161.52;0.02
tx_ 10490;;Edu Corp;Barranqilla; Servicios ;12;856.59;0.13
TXN-10491;2025/06/03;Eco Group;Barranquilla;Servicios;45;1043.54;0.02
TXN-10492;2024/09/04;Eco Group;Cali;Mobiliario;97;500.9;0.07
tx_ 10493;;EduCorp;Cali;Mobiliario;55;1480.28;0.28
TXN-10494;2026/03/20;Global Trade;Cali;Servicios;46;220.11;0.14
TXN-10495;2025/04/01;Neo Systems;Bogotá;Electrónica;16;1077.49;0.08
TXN-10496;2025/11/12;Neo Systems;Cali;Oficina;30;601.96;0.16
TXN-10497;2026/05/23;Eco Group;Barranquilla;Electrónica;57;775.86;0.02
TXN-10498;2025/04/20;Bio Health;Bogotá;Oficina;15;721.5;0.1
TXN-10499;2026/01/02;Bio Health;Bucaramanga;Oficina;98;1345.19;0.05
tx_ 10500;; Global trade;Medellín;electronica;93;690.38;0.08
TXN-10501;2025/07/02;Eco Group;Medellín;Oficina;81;833.05;0.14
TXN-10502;2026/08/16;Tech Corp;Bucaramanga;Oficina;55;1437.52;0.13
TXN-10503;2025/02/11;Global Trade;Cali;Servicios;82;1210.66;0.05
TXN-10504;2025/12/04;Global Trade;Cali;Electrónica;9;21.61;0.2
TXN-10505;2024/12/15;Edu Corp;Barranquilla;Electrónica;41;1483.4;0.13
TXN-10506;2026/09/21;Acme SAS;Bogotá;Mobiliario;41;439.28;0.24
TXN-10507;30-10-2024;Global Trade; Bogo-ta;Software;-79;364,03;N/A
TXN-10508;2025/07/01;Neo Systems;Barranqilla;Software;-27;794.09;0.13
TXN-10509;2024/07/28;Eco Group;Bogotá;Oficina;85;857.04;0.05
TXN-10510;2025/12/10;Tech Corp;medeLLin;Servicios;-84;669.7;0.2
TXN-10511;2026/01/20;Neo Systems;Bogotá;Electrónica;83;1447.52;0.22
TXN-10512;2024/03/06;Global Trade;Bogotá;Mobiliario;53;561.63;0.21
TXN-10513;2025/09/23;Tech Corp;Bogotá;Oficina;72;1439.17;0.06
TXN-10514;2024/10/30;Acme SAS;Barranquilla;Electrónica;58;509.76;0.15
TXN-10515;2024/02/20;Eco Group;Bogotá;Mobiliario;52;488.41;0.04
TXN-10516;2024/01/07;Acme SAS;Bogotá;Electrónica;12;550.84;0.08
TXN-10517;2025/01/15;Tech Corp;cali;Mobilia;90;366.43;0.09
TXN-10518;2024/03/23;Bio Health;Bogotá;Servicios;54;533.17;0.23
TXN-10519;2026/03/13;Bio Health;Bogotá;Electrónica;8;1418.33;0.25
TXN-10520;2026/02/27;Acme SAS;Bogotá;Electrónica;75;622.81;0.04
TXN-10521;2025/07/06;Acme SAS;Cali;Software;17;1041.23;0.08
TXN-10522;2026/10/14;Bio Health;Cali;Oficina;90;1320.87;0.17
TXN-10523;2024/11/02;Edu Corp;Bogotá;Electrónica;30;179.92;0.21
TXN-10524;2025/12/11;Bio Health;Medellín;Mobiliario;44;1354.83;0.21
TXN-10525;2026/10/28;Neo Systems;Barranquilla;Mobiliario;67;1316.23;0.12
TXN-10526;2025/05/04;Eco Group;Bogotá;Oficina;26;29.18;0.22
tx_ 10527;2025/01/17;Neo Systems;Medellín;Sftware;96;557,2;0.08
TXN-10528;2025/10/23;Eco Group;Bogotá;Servicios;34;938.07;0.12
TXN-10529;2026/06/07;Tech Corp;Bogotá;Mobiliario;99;153.49;0.06
TXN-10530;2024/10/11;Eco Group;Barranquilla;Servicios;19;866.17;0.2
TXN-10531;2026/11/16;Bio Health;Barranquilla;Mobiliario;43;626.51;0.21
TXN-10532;2024/05/14;Global Trade;Cali;Oficina;81;1449.52;0.02
TXN-10533;2026/09/17;Tech Corp;Bogotá;Oficina;35;159.71;0.27
TXN-10534;2024/06/30;Bio-Health;Bogotá;Mobilia;47;523.0;0.13
TXN-10535;2025/07/26;Tech Corp;Bogotá;Mobiliario;38;120.82;0.16
TXN-10536;05-09-2025;Acme SAS;Barranquilla;Servicios;-6;331.24;0.1
tx_ 10537;2025/05/05;Acme SAS;Cali;Sftware;54;855,14;0.22
TXN-10538;2024/07/23;Bio Health;Barranquilla;Software;35;711.84;0.29
TXN-10539;2026/04/28;Eco Group;Bogotá;Servicios;85;1049.38;0.05
TXN-10540;2025/01/08;Bio Health;Barranquilla;Software;54;1237.37;0.08
TXN-10541;2024/04/22;Acme sas ;Bucaramanga;Electrónica;26;1135.13;0.17
TXN-10542;2026/03/04;Neo Systems;Cali;Servicios;88;1048.24;0.08
TXN-10543;;Acme sas ;Bogota ;Servicios;24;1196.3;0.13
TXN-10544;2025/02/25;Edu Corp;Bucaramanga;Software;3;1399.03;0.18
TXN-10545;2026/05/28;Neo Systems;Bucaramanga;Mobiliario;51;1132.88;0.05
TXN-10546;2026/09/10;Bio Health;Medellín;Software;82;1380.04;0.1
TXN-10547;2026/10/05;Neo Systems;Bogotá;Mobiliario;54;1450.45;0.29
tx_ 10548;01-03-2025;Eko Group;medeLLin;Electrónica;68;241,96;0.14
TXN-10549;2025/11/20;Bio Health;Medellín;Electrónica;36;180.34;0.13
TXN-10550;2026/04/04;Neo Systems;Medellín;Software;95;1004.81;0.08
TXN-10551;2026/03/27;Tech Corp;Bogotá;Oficina;33;1358.74;0.24
TXN-10552;2024/08/23;Tech Corp;Barranquilla;Electrónica;34;958.0;0.26
TXN-10553;2025/03/28;Acme SAS;Bucaramanga;Mobiliario;39;262.69;0.26
TXN-10554;2026/05/20;Neo Systems;Bogotá;Oficina;60;370.75;0.1
TXN-10555;2024/04/17;Tech Corp;Bucaramanga;Oficina;29;966.04;0.17
TXN-10556;2024/05/08;Acme SAS;Bogotá;Servicios;62;1071.32;0.27
TXN-10557;2024/08/26;Neo Systems;Bucaramanga;Servicios;87;897.79;0.22
TXN-10558;2026/08/18;Global Trade;Medellín;Mobiliario;13;971.64;0.21
tx_ 10559;;N3o Systems;Bucaramanga;Mobilia;9;668,79;0.1
TXN-10560;2024/04/22;Global Trade;Bogotá;Software;2;742.94;0.03
tx_ 10561;08-12-2025;Edu Corp;Bogota ;Sftware;78;460.73;N/A
TXN-10562;;Acme sas ;Barranqilla;electronica;13;621.8;N/A
TXN-10563;2026/11/07;Neo Systems;Medellín;Sftware;40;258,62;0.11
TXN-10564;2024/06/08;Acme SAS;Barranquilla;Software;78;490.93;0.04
TXN-10565;2026/10/13;Bio Health;Bogotá;Software;26;351.46;0.02
tx_ 10566;13-07-2025;Tech Corp;Cali;Mobiliario;61;461.29;0.18
TXN-10567;2026/01/27;Eco Group;Bucaramanga;Servicios;62;218.2;0.14
TXN-10568;24-12-2026;Neo Systems; Bogo-ta;Servicios;47;797.51;0.08
TXN-10569;2024/02/08;Tech Corp;Bucaramanga;Mobiliario;45;466.89;0.11
TXN-10570;2024/07/02;Edu Corp;Bucaramanga;Servicios;87;609.06;0.29
TXN-10571;2026/12/06;Tech Corp;Cali;Software;90;1224.5;0.27
TXN-10572;2024/06/04;Eco Group;Medellín;Oficin ;8;1314.84;0.18
tx_ 10573;2025/10/08; Global trade;Bogota ;Electrónica;18;1410.04;0.03
TXN-10574;2024/04/24;Bio Health;Bogotá;Servicios;22;1022.46;0.04
TXN-10575;2024/03/19;Eco Group;Barranquilla;Electrónica;77;586.34;0.09
TXN-10576;2025/07/20;Neo Systems;Bogotá;Mobiliario;71;227.03;0.23
TXN-10577;2026/02/20;Bio Health;Bucaramanga;Mobiliario;66;1326.51;0.08
TXN-10578;2025/09/05;Neo Systems;Cali;Oficina;56;1225.52;0.14
tx_ 10579;2026/03/05;Global Trade;Barranquilla;Servicios;88;580.15;0.28
TXN-10580;2025/01/25;Acme SAS;Bogotá;Mobiliario;35;938.7;0.19
TXN-10581;2025/10/08;Neo Systems;Barranquilla;Servicios;4;1091.04;0.21
TXN-10582;14-08-2025;Acme SAS;Medellin;Mobiliario;-74;1146.74;0.05
TXN-10583;2024/08/21;Global Trade;Barranquilla;Oficina;44;41.75;0.2
TXN-10584;2025/12/26;Edu Corp;Bogotá;Mobiliario;18;867.73;0.11
TXN-10585;2024/02/06;Tech Corp;Bucaramanga;Electrónica;81;911.21;0.29
TXN-10586;2024/09/11;Acme SAS;Barranquilla;Electrónica;87;1191.95;0.1
TXN-10587;2025/05/20;Bio Health; Bogo-ta;Oficin ;87;995.95;0.15
TXN-10588;2026/01/20;Neo Systems;Barranquilla;Mobiliario;71;294.27;0.22
TXN-10589;2026/06/07;Tech Corp;Barranquilla;Oficina;100;419.88;0.17
TXN-10590;2024/06/28;Edu Corp;Bogotá;Servicios;94;885.05;0.11
TXN-10591;25-02-2026;tech corp;cali;Servicios;53;199.56;0.12
TXN-10592;2024/08/27;Bio Health;Barranquilla;Electrónica;7;824.01;0.03
TXN-10593;2024/12/11;tech corp;Medellin;Mobiliario;33;418,43;0.18
TXN-10594;2025/02/15;Acme SAS;Bogotá;Electrónica;50;583.16;0.12
TXN-10595;2025/01/22;Acme SAS;Medellín;Software;3;460.38;0.05
tx_ 10596;2025/05/07;Eko Group;Medellin;electronica;48;70.76;0.14
TXN-10597;2025/10/09;Tech Corp;Bucaramanga;Electrónica;9;1435.15;0.14
TXN-10598;2026/03/08;Bio Health;Bogotá;Mobiliario;13;358.63;0.19
TXN-10599;2024/06/04;Bio Health;Bucaramanga;Oficina;38;304.54;0.09
TXN-10600;2025/11/14;Neo Systems;Barranquilla;Oficina;83;131.55;0.28
TXN-10601;2026/10/09;Bio Health;Medellín;Electrónica;55;399.79;0.24
TXN-10602;2025/07/02;Global Trade;Bogotá;Electrónica;25;117.75;0.25
TXN-10603;2026/06/04;Tech Corp;Cali;Electrónica;67;506.52;0.18
TXN-10604;2024/10/09;Eco Group;Bucaramanga;Servicios;20;683.38;0.06
TXN-10605;2026/03/03;Eco Group;Medellín;Mobiliario;39;1250.8;0.14
TXN-10606;2024/11/11;Edu Corp;Barranquilla;Electrónica;76;229.23;0.12
TXN-10607;2025/05/20;Eco Group;Medellín;Electrónica;64;976.73;0.19
TXN-10608;2026/01/28;Edu Corp;Bucaramanga;Electrónica;57;1449.73;0.25
TXN-10609;2025/10/13;Acme SAS;Barranquilla;Oficina;7;154.29;0.09
TXN-10610;2025/01/12;Eco Group;Bucaramanga;Servicios;17;1151.43;0.22
TXN-10611;2025/03/30;Global Trade;Medellín;Software;72;1301.11;0.23
TXN-10612;2024/12/14;Tech Corp;Bucaramanga;Electrónica;37;1107.58;0.29
TXN-10613;2025/11/17;Bio Health;Bucaramanga;Software;82;820.81;0.16
TXN-10614;2025/01/02;Edu Corp;Bogotá;Servicios;6;1057.75;0.24
TXN-10615;2025/01/14;Edu Corp;Bogotá;Software;54;344.56;0.28
TXN-10616;2025/02/10;Eco Group;Cali;Mobiliario;20;996.75;0.26
TXN-10617;2024/03/22;Tech Corp;Bogotá;Electrónica;40;1272.35;0.13
TXN-10618;2026/10/13;Tech Corp;Bucaramanga;Electrónica;25;580.12;0.01
TXN-10619;2025/06/29;Eco Group;Barranquilla;Electrónica;72;813.65;0.09
TXN-10620;;Eko Group;Medellin;Software;31;262.96;0.01
TXN-10621;2025/11/01;Acme SAS;Bucaramanga;Electrónica;29;265.2;0.05
TXN-10622;2025/08/08;Neo Systems;Medellín;Electrónica;91;433.27;0.04
TXN-10623;2024/08/25;Bio Health;Bucaramanga;Oficina;35;1198.09;0.01
TXN-10624;01-01-2024;Acme sas ;Bucaramanga;Mobilia;39;688,47;0.18
TXN-10625;2025/05/19;Edu Corp;Bucaramanga;Oficina;89;1155.69;0.06
TXN-10626;2026/11/06;Global Trade;Bogotá;Servicios;82;624.39;0.03
TXN-10627;2026/06/23;Bio-Health;Cali;Mobilia;46;862.27;0.2
TXN-10628;2026/01/13;Bio Health;Bogotá;Software;47;580.8;0.1
TXN-10629;2026/02/18;Edu Corp;Barranquilla;Servicios;83;60.84;0.13
TXN-10630;2025/08/20;Global Trade;Bucaramanga;Oficina;10;527.18;0.08
TXN-10631;2025/04/14;Global Trade;Bucaramanga;Servicios;100;527.13;0.17
TXN-10632;2024/03/26;Acme SAS;Cali;Servicios;65;390.88;0.09
TXN-10633;2026/07/25;Neo Systems;Bucaramanga;Servicios;39;772.54;0.24
TXN-10634;2025/01/21;EduCorp;medeLLin;Oficin ;22;1290.38;0.04
TXN-10635;11-04-2024;Eco Group;Medellin; Servicios ;64;273.45;N/A
TXN-10636;2025/08/06;Bio Health;Bucaramanga;Oficina;73;735.23;0.16
TXN-10637;2024/07/09;Neo Systems;Medellín;Servicios;5;693.54;0.1
TXN-10638;2025/08/26;Neo Systems;Barranquilla;Mobiliario;21;1182.65;0.0
TXN-10639;2026/03/02;Tech Corp;Bucaramanga;Oficina;15;1171.17;0.21
TXN-10640;2025/12/13;Edu Corp;Cali;Mobiliario;18;194.2;0.21
TXN-10641;2024/09/15;Acme SAS;Bogotá;Electrónica;15;1004.26;0.06
TXN-10642;2024/11/30;Acme SAS;Medellín;Servicios;88;1409.46;0.23
TXN-10643;2026/01/16;Tech Corp;Bogotá;Oficina;82;1499.67;0.14
TXN-10644;2026/04/29;Global Trade;Barranquilla;Servicios;83;751.56;0.26
TXN-10645;2024/06/12;Bio Health;Bogotá;Oficina;64;1297.07;0.18
TXN-10646;2026/06/27;Bio Health;Medellín;Software;9;827.89;0.09
TXN-10647;2026/08/30;Acme SAS;Barranquilla;Oficina;38;356.11;0.19
TXN-10648;2024/04/05;Neo Systems;Bogotá;Oficina;94;965.84;0.09
TXN-10649;2025/06/10;Bio Health;Bucaramanga;Mobiliario;47;610.67;0.04
TXN-10650;2025/09/12;Eco Group;medeLLin;Oficina;87;318,09;0.25
TXN-10651;2024/05/18;Edu Corp;Cali;Electrónica;89;1270.06;0.03
TXN-10652;2025/08/27;Bio Health;Medellín;Mobiliario;70;1312.73;0.14
TXN-10653;2024/03/29;Tech Corp;Medellín;Software;12;1296.36;0.01
TXN-10654;2026/12/11;Acme SAS;Medellín;Electrónica;65;1329.93;0.26
TXN-10655;2024/10/30;Edu Corp;Bogotá;Oficina;6;601.25;0.29
tx_ 10656;2024/12/28;Neo Systems;Bucaramanga; Servicios ;46;458.38;0.1
TXN-10657;2025/10/13;Acme SAS;Barranquilla;Electrónica;33;1412.86;0.29
TXN-10658;2024/10/12;Acme SAS;Bogotá;Software;64;1375.78;0.06
TXN-10659;2026/08/13;Tech Corp;Bucaramanga;Mobiliario;58;147.08;0.07
